Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
1311,11273272,shunsuke23,"2024-01-20 10:36:54",0.894,18,shunsuke23
1312,11416725,Rib~,"2024-01-03 11:44:23",0.894,17,dc5e964768ef56302a32
1313,11423801,"Elain Q","2023-12-22 04:00:21",0.894,2,elainq
1314,11364806,InaneKado,"2024-01-11 06:48:24",0.894,16,inanekado
1315,11438202,xiangyu_qian1999,"2024-01-16 06:56:13",0.894,10,xiangyuqian1999
1316,11417081,"Prathyush P Poduval","2023-12-23 04:28:08",0.894,5,ppoduval
1317,11455441,"SUN CHongyuan","2023-12-30 16:05:36",0.894,1,sunchongyuan
1318,11435283,"M P AJITH BHARADWAJ","2024-01-13 12:36:02",0.894,25,ajithbharadwaj
1319,11341980,bgw4399,"2023-12-29 12:55:36",0.894,1,bgw4399
1320,11432935,"DI_Huy Nguyen","2023-12-29 13:29:03",0.894,5,hwhuynguyen
1321,11335220,Horcrux,"2024-01-21 07:42:49",0.894,6,deadhorcrux
1322,11451698,HyeHyeME,"2023-12-29 11:26:20",0.894,2,hyehyeme
1323,11235698,"Yiding Cui","2023-12-26 13:12:27",0.894,9,yidingcui
1324,11166610,DECEM,"2023-12-08 02:32:19",0.894,31,zy1343930734
1325,11443048,badr.marani,"2023-12-29 13:10:08",0.894,4,bemarani
1326,11502033,guofaye0115,"2024-01-21 15:32:38",0.894,45,guofaye0115
1327,11348873,"Hyungjin Alex","2024-01-11 07:48:50",0.894,13,hyungjinalex
1328,11252519,special_anjhon,"2023-12-05 09:20:24",0.894,27,specialanjhon
1329,11440993,hida1211,"2023-12-26 09:21:21",0.894,1,hida1211
1330,11448651,kintaro1,"2024-01-16 15:41:43",0.894,25,kintaro1
1331,11429935,"Ronit Singhal","2023-12-29 12:10:23",0.894,11,ronitsinghal
1332,11460912,Jiangbc,"2024-01-22 02:01:09",0.894,170,"apricityxyl,chellyfan,jiangbc,wangshixiao,yonghli"
1333,11446054,"Salma Habib","2024-01-01 16:20:06",0.894,8,salmahabib
1334,11314642,Ryo,"2023-12-30 23:50:59",0.894,11,ryosciencefinance
1335,11193754,"Denis Logvinenko","2024-01-22 14:52:19",0.894,84,dennislo
1336,11427708,"Nam Nguyen","2023-12-22 01:41:44",0.894,1,namndios
1337,11165180,"[Deleted] c7037a66-1aac-438a-a96b-357d61a2cf19","2024-01-12 17:14:12",0.894,25,del=deef59ab079b451c
1338,11431305,chacc0,"2024-01-22 22:43:21",0.894,97,chacc0
1339,11374381,SkySell,"2023-12-26 03:51:20",0.894,5,shin1shiba
1340,11165126,yakutsa,"2024-01-01 14:56:25",0.894,42,yakutsa
1341,11242967,"Du Rongxing","2023-12-28 04:25:52",0.894,22,"durongxing,yuanxiaopang"
1342,11167277,"Nguyen Huu Hiep","2024-01-20 11:32:10",0.894,37,nguyenhuuhiep
1343,11361924,"son mei","2024-01-22 12:35:37",0.894,7,sonmei
1344,11456483,"Junchen Xia","2023-12-31 04:36:44",0.894,2,junchenxia
1345,11171947,"Jhonny Escalona","2024-01-22 21:02:24",0.894,214,jhony1
1346,11360630,George.Z,"2023-12-07 09:13:16",0.894,1,persistz
1347,11380015,"Janvi Chokshi","2024-01-12 09:01:23",0.894,29,janvichokshi
1348,11223391,sakusaku,"2023-12-13 14:00:08",0.894,25,sega1031
1349,11428695,Pims,"2023-12-25 01:39:55",0.894,5,yunchonggan
1350,11196732,kmkm20,"2024-01-20 08:15:32",0.894,8,kmkm20
1351,11444328,akashojha75,"2024-01-22 18:29:04",0.894,36,akashojha75
1352,11301407,jialinguo3,"2023-12-06 13:29:47",0.894,17,jialinguo3
1353,11444280,"Vinu Sebastian Thomas","2024-01-22 16:07:21",0.894,16,vinusebastianthomas
1354,11283428,eiki,"2024-01-20 09:32:29",0.894,16,basyakue
1355,11442084,"[Deleted] 9d016d17-c9be-44b7-9c3a-e1a078dfb9e5","2024-01-08 07:28:18",0.894,70,del=0b6f388763e06b75
1356,11474444,考试周特战队,"2024-01-22 13:29:12",0.894,12,"dragonwei111,gnoknight,zhaoxi66"
1357,11166305,"Harshit Kumar","2024-01-03 18:49:40",0.894,18,harshitkmr
1358,11402307,Lys,"2024-01-22 08:53:36",0.894,148,"amineysr,arnaudlasvaladas"
1359,11418961,"Ronit Das","2024-01-11 00:17:14",0.894,48,ronitdas
1360,11490224,sdn2023,"2024-01-10 12:35:56",0.894,1,sdn2023
1361,11482223,NAX,"2024-01-17 12:45:28",0.894,4,barmaz
1362,11447691,wu468ef,"2024-01-01 13:48:56",0.894,6,wu468ef
1363,11488788,"To be goat","2024-01-20 06:00:41",0.894,6,black1848
1364,11403280,moriwaki,"2023-12-23 09:11:42",0.894,5,moriwaki
1365,11431514,llliiiyang,"2023-12-23 07:09:36",0.894,1,llliiiyang
1366,11451228,weijf,"2024-01-04 09:08:32",0.894,5,weijunfu
1367,11183087,"Prateek Gupta","2024-01-19 11:46:13",0.894,3,iamprateek
1368,11306132,Sharkyun,"2023-12-06 10:42:03",0.894,2,sharkyun
1369,11209597,"Arciel Baez","2024-01-09 16:03:31",0.894,5,arcielbaez
1370,11480236,leadmaker,"2024-01-22 06:36:12",0.894,27,makeli
1371,11287519,Bruce,"2024-01-02 08:49:39",0.894,7,bruceqdu
1372,11349340,ZZKKZZKKZZKK,"2024-01-08 12:10:05",0.894,56,"jz3349,mengyaokang"
1373,11367659,"Xu Shuyao","2023-12-28 13:26:46",0.894,1,xushuyao
1374,11313271,astro,"2023-12-05 06:35:41",0.894,2,"astro163,oghanst"
1375,11444095,fighters,"2023-12-27 14:30:51",0.894,2,"chqq007,duanyy0813,raoxinlong"
1376,11424501,"Jaidev Chittoria","2024-01-03 06:05:21",0.894,39,jaidevchittoria
1377,11375001,"Bismillah Tamat","2023-12-18 16:42:00",0.894,21,fairuuznurdiaz
1378,11244035,"Lanzhou University","2023-12-24 09:15:40",0.894,10,"kaizangxie,lijingy,xieziyang2023"
1379,11367684,Madininazer,"2024-01-13 00:22:11",0.894,28,madininazer
1380,11442794,uwu,"2024-01-01 15:30:49",0.894,28,krym313
1381,11166000,sunisu,"2023-12-19 08:37:42",0.894,12,sunisu
1382,11431228,mulimoxi,"2024-01-10 10:56:11",0.894,2,wenzhemao
1383,11201796,pommingzi,"2023-12-25 08:49:14",0.894,28,"juntian7,pommingzi"
1384,11451950,HFUT@LK,"2024-01-01 06:03:26",0.894,10,"hfutlk,yuyuonkaggle,zsyhfut"
1385,11414144,"Well Wong","2023-12-19 09:03:39",0.894,1,tongmua
1386,11482636,kaggler_Do,"2024-01-07 15:33:03",0.894,4,kagglerdo
1387,11295121,"Maher el Ouahabi","2023-12-05 13:00:49",0.894,13,maherelouahabi
1388,11171815,"Auliš Arinili","2023-12-18 05:38:36",0.894,2,auliarinili
1389,11374358,Theori,"2023-12-21 07:50:24",0.894,5,theori
1390,11349519,settling,"2023-12-21 08:24:16",0.894,6,"ikundwh,loyo112,xinnan001"
1391,11308719,Ayeer172,"2023-12-23 01:17:57",0.894,1,ayeer172
1392,11390551,"Sinau Bareng","2023-12-18 13:24:58",0.894,10,"ilhamdirgantara,mbagusbk,salsabilamaulidar"
1393,11167663,BrainAI_hwlee,"2024-01-09 13:04:31",0.894,24,leeheewon01
1394,11271141,dud_coco,"2023-12-11 05:19:49",0.894,9,dudcoco
1395,11378502,liuze,"2023-12-11 03:26:56",0.894,1,jt120lz
1396,11410914,S&Z,"2024-01-06 12:02:53",0.894,5,"ahzhan,upup1006"
1397,11457826,"Oussama Lariouch","2024-01-12 22:34:25",0.894,8,oussamalariouch
1398,11504781,ogawatatsuya1982,"2024-01-15 12:54:51",0.894,3,ogawatatsuya1982
1399,11332336,"Mahdi Islam","2024-01-01 12:35:07",0.894,10,mahdiislam
1400,11419185,K.,"2023-12-20 07:28:43",0.894,1,abraham8614
1401,11183639,"quyet truonga","2023-12-09 08:27:32",0.894,5,quyettruonga
1402,11302391,"KAITO OZUTSUMI","2024-01-16 09:03:36",0.894,4,kaitoozutsumi
1403,11317069,Colin_4ever,"2023-12-25 06:35:28",0.894,36,colin4ever
1404,11272581,"Firas Bouzguenda","2023-12-14 15:43:48",0.894,3,mfibo10
1405,11408822,"Zero Gr","2023-12-18 07:10:14",0.894,1,zerogr
1406,11264191,deepsh2207,"2023-12-14 07:26:50",0.894,18,deepsh2207
1407,11311980,charliewang122,"2023-12-07 02:42:09",0.894,10,"bofang6c,charliewang122"
1408,11324380,"Rin Saito","2023-12-14 09:01:38",0.894,3,rinsaito
1409,11220587,Kango,"2023-12-04 15:55:58",0.894,1,datingwang
1410,11373096,nrpm,"2023-12-29 16:20:16",0.894,1,naokimorikawa
1411,11387877,"Nikolay Romanenkov","2023-12-13 09:26:13",0.894,1,nikolayromanenkov
1412,11175549,"Maxim Ilyin","2023-12-19 04:52:44",0.894,4,fautei
1413,11423365,"[Deleted] 907b9635-8ca5-4b71-bd43-33ab82d5368e","2024-01-14 08:29:51",0.894,59,del=91ec046d0d409af5
1414,11397098,"Jayoo Hwang","2023-12-14 22:57:36",0.894,1,jay00hwang
1415,11334126,Kreeds,"2023-12-23 18:33:31",0.894,3,kreeds
1416,11351781,longRookie,"2023-12-29 13:51:29",0.894,8,longrookie
1417,11275013,wnmgrn,"2024-01-14 13:27:56",0.894,34,wnmgrn
1418,11195636,huangsixuan05,"2023-12-06 02:24:42",0.894,2,huangsixuan05
1419,11343798,lucky412,"2023-12-06 15:46:25",0.894,1,lucky412
1420,11374125,"Hayden Venable","2023-12-15 19:49:49",0.894,16,haydenvenable
1421,11390464,Crawford_Lawrence,"2023-12-13 12:28:26",0.894,1,crawfordlawrence
1422,11346714,"Yandi J","2023-12-14 22:58:12",0.894,18,yandij
1423,11356000,Xander,"2023-12-06 08:52:48",0.894,1,canqiang
1424,11170130,"Saif daoud","2024-01-22 21:55:09",0.894,6,saifdaoud2
1425,11214936,primrose13,"2023-12-06 01:44:16",0.894,12,primrose13
1426,11272202,heyanke,"2023-12-08 09:32:58",0.894,2,heyanke
1427,11319055,"Kazuto Ohara","2023-12-07 09:15:54",0.894,5,kaacun
1428,11175807,Shackles,"2023-12-21 14:09:24",0.894,21,yaswanthgali
1429,11384198,noob1541,"2024-01-11 23:35:13",0.894,38,dhk13491
1430,11379554,OompaLoompa,"2023-12-19 04:35:37",0.894,9,"aufarahmadjaquera,nathanbudi,sasaagf"
1431,11368547,"Dmitry Kuznetsov","2024-01-19 19:44:50",0.894,12,kzntsv
1432,11207367,"Shashidhar Naidu Boya","2023-12-11 21:16:47",0.894,37,shashidharnaiduboya
1433,11511236,"David Hornei","2024-01-22 10:40:48",0.894,11,davidhornei
1434,11264126,"Mohamed Elsayed","2023-12-17 12:07:03",0.894,7,mhmdsyed
1435,11359898,Hubaak,"2023-12-18 08:47:13",0.894,1,hubaak
1436,11168081,"Jonver Oro","2023-12-22 07:18:35",0.894,18,monolith0456
1437,11379392,Tycho_Brahe,"2023-12-12 08:54:14",0.894,3,tychobrahek
1438,11295632,Takashi,"2023-12-14 12:48:42",0.894,2,stakashi
1439,11361896,HQR2000,"2024-01-16 12:03:42",0.894,31,hqr2000
1440,11182654,"Ahmed Hakim","2023-12-11 23:37:30",0.894,3,ahmedhakim04
1441,11229564,"GB4 GB4","2023-12-06 17:24:17",0.894,46,gb4gb4
1442,11176780,Raghul,"2023-12-07 12:21:26",0.894,3,itsraghul
1443,11372247,"German Abramov","2023-12-18 08:23:42",0.894,3,germanjke
1444,11337998,TheStoneMX,"2024-01-06 18:40:31",0.894,21,oscarrangel
1445,11176642,"Giang Truong Do","2023-12-15 07:21:39",0.894,1,bestofme
1446,11226460,"Yann Zhenxuan","2023-12-18 02:31:26",0.894,6,yannzhenxuan
1447,11272343,"Jerry #2","2024-01-04 06:52:18",0.894,11,jerrylsu
1448,11287956,lcjia_you,"2023-12-28 15:33:43",0.894,4,lc8610
1449,11413586,STAR*,"2023-12-19 17:06:29",0.894,5,lfxcmp
1450,11209260,XinWei,"2023-12-18 04:58:37",0.894,2,weixin521
1451,11218664,balamanikandan,"2023-12-06 18:21:15",0.894,39,bmanikan
1452,11363501,SharkSpicy,"2023-12-09 03:38:31",0.894,1,sharkspicy
1453,11197888,AndruSha95,"2023-12-23 14:08:46",0.894,20,andrusha95
1454,11445771,62326368,"2023-12-27 22:22:50",0.894,1,mooniim
1455,11167872,KSMCG90,"2024-01-07 00:53:26",0.894,10,ksmcg90
1456,11320188,JohnLemon3,"2023-12-10 13:38:53",0.894,4,johnlemon3
1457,11205954,RafaelKenski,"2024-01-06 01:38:39",0.894,14,rkenski
1458,11202072,liyouli,"2024-01-06 09:32:34",0.894,45,liyouli
1459,11194238,ZhouziAI10,"2023-12-21 02:34:15",0.894,25,zhouziai10
1460,11278009,munkhtur38,"2024-01-19 03:56:58",0.894,13,munkhtur38
1461,11182397,"Yongdam Kim","2023-12-13 05:42:02",0.894,5,emphymachine
1462,11383731,"Dlond Mike","2023-12-17 13:43:56",0.894,2,dlondmike
1463,11183058,托马斯小火车,"2023-12-07 22:36:58",0.894,1,jzhou3083
1464,11186188,"Alan Tomas","2024-01-16 00:49:41",0.894,11,alantomas
1465,11242409,Hyebit,"2023-12-04 11:14:20",0.894,2,hyejijo
1466,11383610,cczh,"2024-01-08 07:31:50",0.894,38,chuanchangzhang
1467,11371190,"ARAVINDAN T R","2023-12-11 15:45:13",0.894,2,aravindantr
1468,11208370,daydayup,"2024-01-21 04:30:56",0.894,54,"beetles0912,brilliantzhang,criszoey,qingqingge"
1469,11385243,yyqing,"2023-12-13 16:58:14",0.894,1,yyqing
1470,11327286,"Eljan Mahammadli","2023-12-13 20:40:01",0.894,8,eljanmahammadli
1471,11227401,"Ivan Razumov","2023-12-07 08:41:39",0.894,3,razumovivan
1472,11177918,ÏÇhRäq,"2023-12-07 21:10:54",0.894,28,farabi
1473,11364847,"Miss Qiu","2023-12-16 11:01:07",0.894,1,liuhaixu
1474,11169920,ecetio,"2023-12-20 17:50:59",0.894,51,ecetio
1475,11364125,"Hải Dương Nguyễn","2023-12-17 09:46:30",0.894,3,nhduong1203
1476,11395667,"Dmitriy Umerenkov","2023-12-14 23:11:28",0.894,5,mitiau
1477,11246196,HJYHJY,"2023-12-06 08:37:23",0.894,20,hjy123456789
1478,11368589,"Itsmy Name222","2024-01-01 12:27:33",0.894,29,itsmyname222
1479,11227226,Alf162,"2023-12-06 12:49:42",0.894,3,alexsysoev
1480,11209590,Sora_no_ki,"2023-12-09 04:21:25",0.894,26,soranoki
1481,11343286,blueice-thu,"2023-12-04 11:38:05",0.894,1,blueicethu
1482,11376299,"Rob Wishart","2023-12-22 09:29:46",0.894,20,robwishart
1483,11458897,Janos,"2024-01-21 20:21:17",0.894,12,janosk21
1484,11376532,Arya,"2023-12-10 16:35:57",0.894,2,ariabanazadeh
1485,11378003,"Zuoyu Miao","2023-12-28 01:26:54",0.894,2,zymiao
1486,11180886,XinYiLea,"2023-12-11 14:16:02",0.894,3,xinyilea
1487,11320146,"Rutam Risaldar","2023-12-12 14:26:35",0.894,13,rutamrisaldar
1488,11193568,starblasters8,"2024-01-05 22:27:17",0.894,19,starblasters8
1489,11200595,NevilCheng,"2023-12-21 02:41:19",0.893,20,nevilcheng
1490,11383211,"Pavel Kolodeznyy","2024-01-11 13:31:27",0.893,3,pavel900
1491,11242095,"Şevval İLHAN","2023-12-07 14:19:01",0.893,10,ilhansevval
1492,11212807,tbmoon,"2023-12-10 05:44:24",0.893,3,tbmoon
1493,11244107,moon,"2023-12-10 11:33:37",0.893,3,yue123161
1494,11165885,nayu555,"2023-12-14 06:22:36",0.893,12,nayu555
1495,11375578,Jessica,"2023-12-11 08:46:00",0.893,1,jessicakanbiy
1496,11501317,boroschallenger,"2024-01-22 15:07:04",0.893,30,borosduke
1497,11352743,taghados,"2024-01-15 12:14:41",0.893,38,saidtaghadouini
1498,11271995,Wolfgang,"2024-01-03 23:23:54",0.893,126,wumhauer
1499,11254591,Xuyuxiang,"2023-12-10 06:51:34",0.893,1,xuyuxiang
1500,11306054,"WeiJie Miao","2024-01-13 09:49:04",0.893,7,weijiemiao
1501,11263341,oreo,"2023-12-25 12:54:37",0.893,10,reokobayashi
1502,11355965,"Mifta Ahmed Ebrahim","2023-12-06 13:20:56",0.893,5,miftaahmedebrahim
1503,11375054,good_luck,"2023-12-10 08:16:35",0.893,1,chenhao2334
1504,11179060,"Hyojoon Jung","2023-12-19 05:23:47",0.893,11,hyojoonjung
1505,11167697,"Stephen Mugisha","2023-12-04 15:21:47",0.893,3,stephenmugisha
1506,11228612,pvl,"2023-12-05 22:41:50",0.893,104,paulvanlaer
1507,11172071,da_pond,"2024-01-11 10:48:35",0.893,8,dapond
1508,11384023,"Sora Kojima","2024-01-20 06:26:07",0.893,1,sorakojima
1509,11461245,1050097,"2024-01-02 04:44:02",0.893,1,jeeenny
1510,11169858,박민욱peterminpark,"2024-01-22 10:03:03",0.893,51,peterminpark
1511,11277334,"Firat Gonen","2023-12-17 16:09:56",0.893,15,frtgnn
1512,11416585,"Seif Eddine Achour","2024-01-17 20:12:52",0.893,119,seifachour12
1513,11439392,Maarriiaann,"2024-01-22 21:55:24",0.893,33,maarriiaann
1514,11430628,hellorp1990,"2024-01-03 16:58:03",0.893,2,rahulpaul
1515,11192070,schoudhary101,"2023-12-20 15:27:01",0.893,20,schoudhary101
1516,11351882,"ShangJian Zhong","2024-01-11 12:30:09",0.893,10,shangjianzhong
1517,11509274,MargosHeathu,"2024-01-14 13:15:47",0.893,3,margosheathu
1518,11432502,"Deng Wenhao","2023-12-25 05:26:16",0.893,6,topfarmer
1519,11428071,"hyeong Jae Lee","2023-12-28 06:02:59",0.893,11,hyeongjaelee
1520,11386588,"Erik Folkesson","2024-01-02 09:53:54",0.893,12,erikfolkesson
1521,11428761,"Sunday Morning","2023-12-22 09:02:05",0.893,1,milkii
1522,11170175,"Himanshu #2","2023-12-29 16:40:53",0.893,5,hsx007
1523,11437843,paneerpyaz,"2024-01-15 09:41:43",0.893,13,paneerpyaz
1524,11272329,"1^2 = 2🤔","2024-01-22 18:19:50",0.893,21,mohammad2012191
1525,11377294,"Israa N. Mahmood","2024-01-17 09:21:28",0.893,12,esraanafaa
1526,11172053,PraMamba,"2024-01-05 02:48:03",0.893,4,pramamba
1527,11402245,JhihYang,"2024-01-13 22:17:45",0.893,33,jhihyang
1528,11165286,"AssignMe AI","2024-01-22 19:39:22",0.893,31,assignmeai
1529,11508160,Zhangyu,"2024-01-22 15:19:49",0.893,15,zhangyuzoe1111
1530,11379715,"Tianshun Han","2024-01-12 08:40:59",0.893,3,tianshunhan
1531,11424153,camey,"2023-12-21 06:15:00",0.893,2,abcdcamey
1532,11281822,NN_is_all_you_needs,"2024-01-09 02:01:17",0.893,14,devhunmin
1533,11304384,Shuv😈,"2023-12-10 16:30:31",0.893,4,shuvammandal121
1534,11304302,Immortal,"2023-12-23 13:55:14",0.893,5,immortal36
1535,11470278,RedLong,"2024-01-05 02:29:32",0.893,6,redlong
1536,11389114,"Zakir Khan","2023-12-21 06:01:25",0.893,2,zakirkhanaleemi
1537,11423889,"Liao Han","2023-12-25 00:30:39",0.893,3,hanliao1998
1538,11235354,KingKW,"2023-12-22 06:14:54",0.893,3,woongkim
1539,11174429,purrrplehaze,"2024-01-18 11:40:22",0.893,49,purrrplehaze
1540,11178244,"Mark Baushenko","2023-12-29 11:59:35",0.893,2,e0xextazy
1541,11402064,qianwwwwwwy,"2024-01-06 04:54:30",0.893,3,accessibletracy
1542,11417902,kanghong401,"2024-01-09 02:12:52",0.893,11,kanghong401
1543,11445510,zuole425,"2024-01-17 11:10:25",0.893,4,zuole425
1544,11442098,thirota,"2024-01-09 22:54:20",0.893,5,thirota
1545,11169685,democatXamer,"2023-12-17 02:40:52",0.893,9,w1326627677
1546,11169865,"Rob Mulla","2023-12-17 13:47:43",0.893,10,robikscube
1547,11247186,irvnda,"2023-12-19 19:34:55",0.893,3,sidxirv
1548,11440437,fireicefox,"2024-01-04 15:20:47",0.893,2,fireicefox
1549,11168138,"Ángel Jacinto Sánchez Ruiz","2024-01-13 21:06:10",0.893,11,sacuscreed
1550,11423685,maxtrox,"2023-12-30 02:24:15",0.893,3,maxtrox
1551,11427639,fenqii,"2023-12-22 01:57:56",0.893,1,lelelu
1552,11420874,"Abhishek Vidhate","2023-12-21 05:06:42",0.893,2,abhishekvdev2099
1553,11335837,"Alexander Dickbauer","2024-01-04 23:17:08",0.893,25,alexanderdickbauer
1554,11409340,Bluemoon0u0,"2023-12-21 09:21:24",0.893,4,bluemoon0u0
1555,11400824,"Ilan Meissonnier","2023-12-21 14:42:10",0.893,6,ilanmeissonnier
1556,11447582,cnzvan,"2023-12-29 12:35:03",0.893,6,cnzvan
1557,11440472,greatfoxwithfire,"2023-12-26 07:50:22",0.893,3,greatfoxwithfire
1558,11274091,SuperHotDogCat,"2024-01-10 11:41:10",0.893,6,superhotdogcat
1559,11330545,"Tafar Mab","2024-01-17 11:51:57",0.893,29,tafartech
1560,11371477,"morami su","2023-12-21 02:06:29",0.893,8,moramisu
1561,11330339,Aleksis,"2023-12-17 18:37:35",0.893,5,aleksis99
1562,11430830,"junjie zhu","2024-01-03 23:09:34",0.893,4,jjzgiulia
1563,11388041,"Alexey Tyshko","2023-12-12 23:04:25",0.893,1,captainango
1564,11508913,ProperIllumination,"2024-01-14 12:12:49",0.893,2,properillumination
1565,11475777,"Peter KK","2024-01-22 16:23:45",0.893,61,peterty
1566,11184885,"Abish Pius","2023-12-17 22:30:16",0.893,9,abishpius
1567,11207805,mangonana,"2024-01-16 05:05:06",0.893,39,evanrubinton
1568,11252337,Line2900,"2023-12-22 01:31:33",0.893,1,line2900
1569,11424962,"Yash chaudhari ","2024-01-02 13:34:00",0.893,7,yashchaudhari67
1570,11363273,Luogan,"2023-12-17 03:39:45",0.893,1,aronbryant
1571,11382545,"Fran Navarro Morales","2023-12-15 23:08:22",0.893,2,fnavales
1572,11437109,TimZ,"2023-12-28 12:28:07",0.893,1,timothyzero
1573,11202162,sinclaire,"2023-12-12 14:07:04",0.893,51,sinclaire
1574,11423971,"Ebru Naz Ayis","2023-12-27 00:02:40",0.893,6,ebrunazayis
1575,11465033,"abdelkader debbaghi","2024-01-04 18:53:46",0.893,2,abdelkaderdebbaghi
1576,11229442,"Elad Soffer","2023-12-31 19:16:24",0.893,95,eladsoffer
1577,11460276,"Пантелеев Максим Александрович","2024-01-21 22:28:07",0.893,8,panteleev
1578,11271873,bingyan1128,"2023-12-28 15:15:57",0.893,7,bingyan1128
1579,11179276,crise,"2024-01-22 15:48:24",0.893,207,hongyuers
1580,11429472,Hhhgjg,"2024-01-22 13:33:51",0.893,4,hhhgjg
1581,11165939,chen,"2024-01-09 02:34:15",0.893,5,russolechen
1582,11464034,"Watcher Night","2024-01-02 16:43:39",0.893,1,watchernight
1583,11223973,AL2023,"2024-01-21 06:27:35",0.893,189,alexxanderlarko
1584,11469590,21013339,"2024-01-04 07:29:41",0.893,5,parkbang
1585,11411163,guts_01,"2024-01-21 14:52:31",0.893,54,guts01
1586,11461378,pkbxc716,"2024-01-12 12:35:34",0.893,6,pkbxc716
1587,11325990,"PC Jimmmy","2024-01-06 14:21:02",0.893,33,pcjimmmy
1588,11333774,雨及时,"2024-01-09 04:25:23",0.893,8,chenxiang19901010
1589,11436621,e-toppo,"2024-01-09 11:25:46",0.893,4,masatomatsui
1590,11470194,xhy7599,"2024-01-08 08:04:23",0.893,3,xhy7599
1591,11470189,"[Deleted] 0bd84365-c964-49c9-8c18-4aff6e359761","2024-01-08 08:18:53",0.893,1,del=e5aae69fe1386530
1592,11486819,zsxzs,"2024-01-09 01:24:18",0.893,3,fjhkaggle
1593,11456990,Tianrz,"2024-01-16 02:53:37",0.893,18,tianrz
1594,11436671,yunfei,"2024-01-10 08:29:00",0.893,7,yunfeihaha
1595,11357098,hagifly,"2024-01-22 12:47:41",0.893,119,"hagifly,kagglehiyoko,takayukihgt,yutapenpen,zosamu"
1596,11357969,Doomsday,"2024-01-10 16:29:15",0.893,2,phoenix9032
1597,11497861,"Ethan James7","2024-01-11 06:34:22",0.893,1,ethanjames7
1598,11503265,OnyxHawk,"2024-01-12 14:05:26",0.893,3,onyxhawk
1599,11315523,aNULz,"2024-01-13 02:55:40",0.893,1,gutianyi0727
1600,11231774,"wamiotto wang","2024-01-22 03:14:21",0.893,45,"suprityoung,wamiottowang"
1601,11269180,Sira,"2024-01-12 16:15:04",0.893,26,hadisrad
1602,11361021,"Hoang Le","2024-01-03 18:48:08",0.893,3,hoangleasdx1223
1603,11433926,"Win Nandar Phyo","2024-01-06 04:15:10",0.893,38,winnandarphyo
1604,11333034,"Dileep Jayamal","2024-01-22 23:16:24",0.893,192,dileepjayamal
1605,11489774,yuyang9,"2024-01-17 03:33:35",0.893,4,yuyang9
1606,11394074,kitten,"2024-01-22 03:16:19",0.893,25,wuyuhao1223
1607,11337544,ZhangYuX1012,"2024-01-22 02:26:45",0.893,84,zhangyux1012
1608,11442578,"James Buckley","2024-01-06 12:37:30",0.893,14,jamesbuckley26572
1609,11508888,rameshyyadav,"2024-01-22 16:21:21",0.893,3,rameshyyadav
1610,11231144,planetor,"2024-01-22 09:31:44",0.893,142,planetora
1611,11414605,"Ginger de Ridder","2024-01-07 02:38:11",0.893,20,gingerderidder
1612,11454501,litterhe,"2024-01-04 08:58:49",0.893,4,litterhe
1613,11497054,Yyyy,"2024-01-21 23:24:21",0.893,28,hudnxks
1614,11397636,yiiino,"2024-01-22 12:17:43",0.893,151,yiiino
1615,11410325,0x4RY4N,"2023-12-29 06:40:09",0.893,1,aryankhatana
1616,11272897,AlexMoura2023,"2023-12-26 12:37:43",0.893,134,alexmoura2023
1617,11475855,Overfitter,"2024-01-22 15:33:59",0.893,37,scarlet390625
1618,11360995,304770-ปวิช,"2023-12-25 14:40:01",0.893,4,pawito236
1619,11418736,WuliWuling,"2024-01-01 09:06:22",0.893,1,wuliwuling
1620,11270578,"SEONG SU MOON","2023-12-05 02:47:41",0.893,16,seongsumoon
1621,11252799,H&W&X&W,"2024-01-22 11:09:55",0.893,88,"leehann,penpen926,renyiwei,tonymarkchris,wuwenmin"
1622,11206626,"T-test titans","2024-01-21 19:52:16",0.893,46,"eliasforsblom,furanguran,leonnorblad"
1623,11355786,Justin6499,"2023-12-18 02:30:05",0.893,14,justin6499
1624,11178658,ZEXEA,"2024-01-22 14:18:25",0.893,122,"deepkim,heuingttiang,jisukim8873,limhaa,yumyeom"
1625,11191782,"Yoji Toriumi","2024-01-22 14:09:30",0.893,319,yojitoriumi
1626,11190820,RenWaTake,"2024-01-22 11:36:23",0.893,256,kzptij
1627,11170609,"Tu Nguyen","2024-01-15 10:22:44",0.892,62,natcs98
